()

------ PROCESSES AND THREADS (ps -A -T -Z -O pri,nice,rtprio,sched,pcy,time) ------
LABEL                          USER           PID   TID  PPID     VSZ    RSS WCHAN            ADDR S PRI  NI RTPRIO SCH PCY     TIME CMD            
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22464  3505 1212616 105916 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22465  3505 1212616 105916 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22467  3505 1212616 105916 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22469  3505 1212616 105916 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22471  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22443_1
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22474  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22443_2
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22498  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22443_3
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22507  3505 1212616 105916 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22528  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared1
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22545  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared2
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22547  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared3
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22590  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:00 non-ui-handler
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22591  3505 1212616 105916 0                   0 S   9  10      -   0  ca 00:00:00 ErrorReportingT
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22615  3505 1212616 105916 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22616  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared4
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22617  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared5
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22618  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared6
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22619  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared7
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22621  3505 1212616 105916 0                   0 S   0  19      -   0  ca 00:00:00 Bg_Shared1
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22622  3505 1212616 105916 0                   0 S   5  14      -   0  ca 00:00:00 Norm_Shared8
u:r:untrusted_app_27:s0:c512,c768 u0_a179   22443 22640  3505 1212616 105916 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22443_4
u:r:platform_app:s0:c512,c768  u0_a68       22448 22448  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:03 .android.dialer
u:r:platform_app:s0:c512,c768  u0_a68       22448 22453  3504 4833128 201000 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a68       22448 22454  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a68       22448 22456  3504 4833128 201000 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a68       22448 22459  3504 4833128 201000 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a68       22448 22460  3504 4833128 201000 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a68       22448 22461  3504 4833128 201000 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a68       22448 22466  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22448_1
u:r:platform_app:s0:c512,c768  u0_a68       22448 22468  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22448_2
u:r:platform_app:s0:c512,c768  u0_a68       22448 22495  3504 4833128 201000 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:platform_app:s0:c512,c768  u0_a68       22448 22501  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxSchedulerPurg
u:r:platform_app:s0:c512,c768  u0_a68       22448 22502  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxCachedWorkerP
u:r:platform_app:s0:c512,c768  u0_a68       22448 22503  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22504  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22505  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22523  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxCachedThreadS
u:r:platform_app:s0:c512,c768  u0_a68       22448 22541  3504 4833128 201000 0                   0 S   0  19      -   0  ca 00:00:00 Thread-7
u:r:platform_app:s0:c512,c768  u0_a68       22448 22557  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 AccountChangeLi
u:r:platform_app:s0:c512,c768  u0_a68       22448 22589  3504 4833128 201000 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22595  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22448_3
u:r:platform_app:s0:c512,c768  u0_a68       22448 22611  3504 4833128 201000 0                   0 S   9  10      -   0  ca 00:00:00 AppLog
u:r:platform_app:s0:c512,c768  u0_a68       22448 22614  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22448_4
u:r:platform_app:s0:c512,c768  u0_a68       22448 22667  3504 4833128 201000 0                   0 S  35 -16      -   0  ca 00:00:00 AudioTrack
u:r:platform_app:s0:c512,c768  u0_a68       22448 22668  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 CS/CommonHandle
u:r:platform_app:s0:c512,c768  u0_a68       22448 22669  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Thread-9
u:r:platform_app:s0:c512,c768  u0_a68       22448 22672  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 magnifier pixel
u:r:platform_app:s0:c512,c768  u0_a68       22448 22676  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxCachedThreadS
u:r:platform_app:s0:c512,c768  u0_a68       22448 22678  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RenderThread
u:r:platform_app:s0:c512,c768  u0_a68       22448 22680  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-mem-purge
u:r:platform_app:s0:c512,c768  u0_a68       22448 22681  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22682  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22683  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22684  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22685  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22686  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22687  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22688  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-utility-wo
u:r:platform_app:s0:c512,c768  u0_a68       22448 22689  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-cmar-backe
u:r:platform_app:s0:c512,c768  u0_a68       22448 22690  3504 4833128 201000 0                   0 S  29 -10      -   0  ca 00:00:00 mali-hist-dump
u:r:platform_app:s0:c512,c768  u0_a68       22448 22691  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxCachedThreadS
u:r:platform_app:s0:c512,c768  u0_a68       22448 22692  3504 4833128 201000 0                   0 S  21  -2      -   0  ca 00:00:00 hwuiTask1
u:r:platform_app:s0:c512,c768  u0_a68       22448 22704  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22705  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxCachedThreadS
u:r:platform_app:s0:c512,c768  u0_a68       22448 22722  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22770  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22787  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22790  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22448_5
u:r:platform_app:s0:c512,c768  u0_a68       22448 22795  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 RxComputationTh
u:r:platform_app:s0:c512,c768  u0_a68       22448 22874  3504 4833128 201000 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22448_6
u:r:platform_app:s0:c512,c768  u0_a52       22481 22481  3504 3873328 110964 0                   0 S  19   0      -   0  ca 00:00:00 ndroid.kgclient
u:r:platform_app:s0:c512,c768  u0_a52       22481 22486  3504 3873328 110964 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a52       22481 22487  3504 3873328 110964 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a52       22481 22488  3504 3873328 110964 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a52       22481 22489  3504 3873328 110964 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a52       22481 22490  3504 3873328 110964 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a52       22481 22491  3504 3873328 110964 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a52       22481 22493  3504 3873328 110964 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22481_1
u:r:platform_app:s0:c512,c768  u0_a52       22481 22494  3504 3873328 110964 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22481_2
u:r:platform_app:s0:c512,c768  u0_a52       22481 22500  3504 3873328 110964 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22481_3
u:r:platform_app:s0:c512,c768  u0_a52       22481 22520  3504 3873328 110964 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:platform_app:s0:c512,c768  u0_a52       22481 22536  3504 3873328 110964 0                   0 S  19   0      -   0  ca 00:00:00 pool-2-thread-1
u:r:platform_app:s0:c512,c768  u0_a52       22481 22610  3504 3873328 110964 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:kernel:s0                  root         22576 22576     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/5:2
u:r:platform_app:s0:c512,c768  oem_5018     22627 22627  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:02 d.bixby.service
u:r:platform_app:s0:c512,c768  oem_5018     22627 22632  3504 4438476 120160 0                   0 S  10   9      -   0  ca 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  oem_5018     22627 22633  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  oem_5018     22627 22634  3504 4438476 120160 0                   0 S  15   4      -   0  ca 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  oem_5018     22627 22635  3504 4438476 120160 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  oem_5018     22627 22636  3504 4438476 120160 0                   0 S  15   4      -   0  ca 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  oem_5018     22627 22637  3504 4438476 120160 0                   0 S  15   4      -   0  ca 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  oem_5018     22627 22638  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22627_1
u:r:platform_app:s0:c512,c768  oem_5018     22627 22639  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22627_2
u:r:platform_app:s0:c512,c768  oem_5018     22627 22641  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22627_3
u:r:platform_app:s0:c512,c768  oem_5018     22627 22642  3504 4438476 120160 0                   0 S  10   9      -   0  ca 00:00:00 Profile Saver
u:r:platform_app:s0:c512,c768  oem_5018     22627 22653  3504 4438476 120160 0                   0 S   0  19      -   0  ca 00:00:00 Thread-8
u:r:platform_app:s0:c512,c768  oem_5018     22627 22656  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 handler:CONTACT
u:r:platform_app:s0:c512,c768  oem_5018     22627 22670  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22627_4
u:r:platform_app:s0:c512,c768  oem_5018     22627 22671  3504 4438476 120160 0                   0 S  21  -2      -   0  ca 00:00:00 queued-work-loo
u:r:platform_app:s0:c512,c768  oem_5018     22627 22702  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:01 InitialIndexing
u:r:platform_app:s0:c512,c768  oem_5018     22627 22703  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 pool-1-thread-1
u:r:platform_app:s0:c512,c768  oem_5018     22627 22791  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 Binder:22627_5
u:r:platform_app:s0:c512,c768  oem_5018     22627 22792  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 AppsDataObserve
u:r:platform_app:s0:c512,c768  oem_5018     22627 22793  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 handler:CALENDA
u:r:platform_app:s0:c512,c768  oem_5018     22627 22794  3504 4438476 120160 0                   0 S  19   0      -   0  ca 00:00:00 handler:FILE
u:r:kernel:s0                  root         22648 22648     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/7:0
u:r:kernel:s0                  root         22677 22677     2       0      0 0                   0 S  19   0      -   0  fg 00:00:00 kworker/6:2
u:r:kernel:s0                  root         22679 22679     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kbase_event
u:r:system_app:s0              system       22707 22707  3504 3875536 106300 0                   0 S  19   0      -   0  bg 00:00:00 roid.app.parser
u:r:system_app:s0              system       22707 22712  3504 3875536 106300 0                   0 S  10   9      -   0  bg 00:00:00 Jit thread pool
u:r:system_app:s0              system       22707 22713  3504 3875536 106300 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:system_app:s0              system       22707 22714  3504 3875536 106300 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
